,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
C1C(=O)NC(=O)N1N=CC2=CC=C(O2)C3=CC=C(C=C3)[N+](=O)[O-],11.314159176810762,-0.5894458408683072,11.314159176810762,0.007587919892767525,0.3989019993697669,314.25700000000006,304.177,314.06511942,116,0,0.3444936487301604,-0.4550499951140612,0.4550499951140612,0.3444936487301604,1.2173913043478262,1.9565217391304348,2.5652173913043477,16.628286997254392,10.146715624123633,2.255129276328353,-2.024071298996512,2.2359120933531793,-2.235261748313442,6.016587563388298,-0.38443155514703203,1.7380748917398534,808.8300485519192,16.396976746569035,11.63144090433312,11.63144090433312,11.024877143252587,6.52756453661876,6.52756453661876,4.661546433133778,4.661546433133778,3.0879410605627586,3.0879410605627586,1.9757905529703188,1.9757905529703188,-3.4899999999999998,235566.27032909766,14.447386328048257,5.7158642327507625,3.074511196146931,128.88793817618887,4.417150937053347,18.06525124366146,0.0,5.907179729351506,5.687386274683562,6.031114512338072,20.225644056843727,9.803449708026353,5.101407525739723,0.0,0.0,24.26546827384644,17.696185628620217,11.137911628352988,18.92953635401466,23.840281095908455,0.0,10.325701127960862,5.101407525739723,0.0,6.544756405912575,52.27276809840967,0.0,11.323698910571437,5.316788604006331,10.481923458755384,0.0,0.0,34.62987479990967,4.794537184071822,10.114318268765572,5.760247418874442,45.91676087356273,0.0,11.323698910571437,0.0,118.05000000000001,16.86160529050725,19.703392636909218,0.0,12.232142680596137,17.08394632944588,5.008912523954532,18.347334716458537,24.26546827384644,0.0,10.418196129746054,4.417150937053347,5.529472080498866,0.0,32.47229304813075,17.558383669512644,0.6631003569611843,0.4647808998584275,8.633079363721743,1.3125694444444442,-0.13367886312805966,0.0,0.07142857142857142,23,1,9,0,1,1,1,1,2,6,1,9,4,0,1,1,3,1.7404999999999997,78.63710000000003,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CN1C2=C(C(=O)N(C1=O)C)NC=N2.CN1C2=C(C(=O)N(C1=O)C)NC=N2.C(CN)N,11.440787037037037,-0.3707407407407406,11.440787037037037,0.3512962962962958,0.24699187151857604,420.4340000000002,396.24200000000013,420.1981992480001,162,0,0.3317032473983393,-0.33872132070702005,0.33872132070702005,0.3317032473983393,0.7,1.0333333333333334,1.3333333333333333,16.165342659141352,10.50495263152511,2.09463392034969,-2.003356886106408,1.977725723095179,-2.3647047129140786,5.686862686588806,0.708526655707346,1.8211915325565576e-07,1290.156656020946,22.585057479767887,17.0398893739868,17.0398893739868,14.166008877745554,8.751663570039021,8.751663570039021,6.191158256765586,6.191158256765586,4.2254589577097015,4.2254589577097015,2.5378465710585982,2.5378465710585982,-3.7800000000000002,4523701.4797067,22.508502910672608,9.145537341736313,3.9884381589921754,167.95510585075897,21.435291996218787,11.033401435232523,11.294354441535456,0.0,11.118533790104014,11.379486796406947,27.857472959309064,19.55703141003806,0.0,0.0,0.0,0.0,41.28020074253391,12.654640149529083,0.0,22.32775587676798,0.0,38.20431267495426,39.65802288503313,0.0,13.08951281182515,54.33080947232733,0.0,0.0,33.96535554083533,0.0,0.0,0.0,51.293825486779404,28.19068793070876,0.0,0.0,31.83278888581637,0.0,22.32775587676798,0.0,197.40000000000003,0.0,19.178148736287287,0.0,22.49802058651096,35.41726868859313,9.13419929558271,35.88418341046617,14.09534396535438,0.0,19.935914083788834,11.46733495432437,4.737592592592592,0.0,58.763518518518524,0.0,9.829444444444448,0.0,0.0,2.7887037037037037,1.1944444444444444,6.019629629629629,0.375,30,6,14,0,0,0,0,4,4,12,4,14,1,0,0,0,4,-3.1755999999999975,111.26020000000001,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,6,2,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCNCC)I,13.502854787958952,0.010263623045892789,13.502854787958952,0.010263623045892789,0.16734250953020202,617.2650000000001,592.065,616.9923896600001,154,0,0.19675040898984844,-0.4900407107936641,0.4900407107936641,0.19675040898984844,1.1379310344827587,1.8620689655172413,2.5517241379310347,126.91372277815618,9.980852792026084,2.2289896915067033,-2.12325905693915,2.3297803149802374,-2.204370202921319,14.11372012897344,0.10332191075883561,1.9407045721815366,973.946784821327,20.802754140504845,16.687416119667088,21.00241270201973,14.062080607913938,9.940060730253562,12.097559021429882,6.800106806696464,9.12448817147143,4.688557631098395,6.291145808011596,3.233694090326302,5.313215588960081,-1.1299999999999997,4004631.255290936,22.552872068439864,10.765922482195275,5.324292353035534,198.59757590618847,14.470802494859726,23.69966135831351,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,38.46739722769209,76.34642048835951,23.915253735000377,12.703816033827788,13.948551074925218,61.934230556608085,0.0,5.316788604006331,0.0,33.10993926815928,19.696394776338067,60.425717355168885,0.0,5.749511833283905,10.05365155780638,0.0,5.749511833283905,45.181741254136114,25.47963972270301,6.4208216229260096,7.140364542130793,48.37080523157353,40.815353347823006,0.0,10.969244356107037,0.0,51.47,0.0,4.794537184071822,0.0,5.783244946364939,17.73378494790691,61.971345830999354,0.0,0.0,36.39820241076966,64.34600425752369,9.154013890853395,13.866603475084473,4.494911859837293,13.502854787958952,4.139605340785619,2.137336535772475,1.633359958837901,11.617214117745862,2.818652808387323,6.529461115590099,0.0,0.34782608695652173,29,1,4,0,0,0,2,1,3,4,1,6,10,0,0,0,3,6.203900000000005,134.17319999999998,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
CCCCCC1=CC(=C2C3C=C(CCC3C(OC2=C1)(C)C)C(=O)O)O,11.425902966942726,-0.8611356244775601,11.425902966942726,0.10806314037960907,0.752985739022851,344.4510000000001,316.22700000000003,344.19875937599994,136,0,0.33075154891103314,-0.507497004501467,0.507497004501467,0.33075154891103314,1.32,2.08,2.76,16.5049956508103,9.674498305939249,2.456620537890055,-2.4598635490528373,2.5304393318776746,-2.4510951400822427,5.867340461675212,-0.13270976495027473,2.0160051830514405,702.0927548993687,18.189869965382485,15.34031580499506,15.34031580499506,11.830535685248813,9.319440492863068,9.319440492863068,7.857384219984283,7.857384219984283,5.661932623267944,5.661932623267944,4.318959742913308,4.318959742913308,-1.9699999999999995,346217.0364331145,17.840262203932987,6.736594272246838,3.3941048871015274,149.06780433014603,14.94991774348146,17.100074477551498,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,25.841400552376523,57.22694651970549,22.97236811408905,0.0,19.74445492755328,5.969305287951849,0.0,0.0,5.917906046161393,70.81509819377301,0.0,34.90876175722036,0.0,11.49902366656781,4.736862953800049,0.0,11.49902366656781,0.0,21.78341088861695,11.21535880699783,5.917906046161393,69.9201287432573,23.781858773826368,0.0,0.0,0.0,66.76,5.969305287951849,15.007591973753234,0.0,23.18637473659038,17.743437986279183,36.81018947509803,6.4208216229260096,0.0,18.208754243757102,20.771211599071872,4.736862953800049,6.275592403628117,0.0,11.425902966942726,20.04948424119489,1.891384326043192,0.14002890640468335,3.862786753590325,7.47230963554312,6.2991774333196116,0.0,0.5714285714285714,25,2,4,1,1,2,1,0,1,3,2,4,5,0,0,0,3,4.800500000000005,97.22660000000008,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
C1C(OC(S1)CO)N2C=C(C(=NC2=O)N)F,13.13269565696649,-0.7632884542705967,13.13269565696649,0.15198381204333544,0.7349748054075844,247.25099999999998,237.17099999999996,247.0426904,88,0,0.3513508746598313,-0.3927583774366525,0.3927583774366525,0.3513508746598313,1.8125,2.5625,3.1875,32.1666671086191,10.489588531460983,2.27473576978536,-2.1309314521831406,2.2999603242740125,-2.2939493482769118,7.995213626723537,-0.006769186160896878,2.280674308888155,452.6449427603453,11.706742302257041,8.16796477003229,8.984461350960016,7.613392202930194,4.536181086396356,5.5849358763770125,3.2001239282397416,4.392574017969616,2.1269880477485117,3.236559432960894,1.348977527510052,2.2796652389109067,-1.12,5760.166679208255,11.36791629919611,4.39854613917551,2.036045870227899,94.23244507909337,15.577057825802939,11.663899542303952,11.635083618880923,0.0,0.0,5.689743398203474,4.567099647791355,9.184952231746642,4.9839785209472085,11.761884949391115,0.0,0.0,5.752853606746789,12.803725536125995,14.233805396315574,17.57974772722614,0.0,9.551078168738563,0.0,11.663899542303952,18.09340304842189,22.498344994934264,0.0,0.0,11.423410875365658,10.208277825509848,0.0,11.761884949391115,32.45333950640806,4.736862953800049,5.817220841045895,6.22790117073487,10.991380755684897,0.0,0.0,0.0,90.36999999999999,28.988726559388347,9.184952231746642,0.0,6.606881964512918,5.752853606746789,10.763943219404432,11.761884949391115,0.0,0.0,4.9839785209472085,15.577057825802939,19.469528612370873,1.3506412981859408,14.754662698412698,8.855795907869322,4.10122441106072,-0.7341160924246233,0.0,0.35424697656840465,-0.15198381204333544,0.0,0.5,16,3,6,0,1,1,0,1,1,7,2,8,2,0,1,1,2,-0.45500000000000024,56.321200000000005,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CC(CN1C=NC2=C(N=CN=C21)N)OCP(=O)(O)O,10.70832055393834,-4.158239765299124,10.70832055393834,0.2847582217043201,0.6508142768259144,287.21599999999995,273.104,287.078340558,104,0,0.35049346607887877,-0.3817311680590846,0.3817311680590846,0.35049346607887877,1.4736842105263157,2.210526315789474,2.8947368421052633,31.190928597462044,10.3737022142881,2.164346034458443,-2.139189096373026,2.3396810985199776,-2.1678406686651,7.5103936820349135,0.07641007145856761,2.092231413594251,624.0975350815044,14.043605595440512,10.170606388559033,11.065033579558948,8.865991962219567,5.440903557095924,7.238507460799709,4.099121670094668,5.6866889451092995,2.4105694660246733,2.8959900275394546,1.5864063691955654,2.035078218312849,-1.5400000000000003,17986.51637363166,13.881631380079797,5.217323238887101,3.477354604015877,108.15575580652725,24.82445328425854,18.19199116143563,11.465039998602755,0.0,0.0,7.595762326787885,4.565048284931329,14.951935562841626,0.0,0.0,0.0,6.923737199690624,0.0,18.976042868425417,19.08873444423633,24.577503043006903,0.0,19.51903521063298,0.0,19.5724599933515,12.081637846217014,12.654640149529083,0.0,0.0,5.733667477162185,5.817862777835028,0.0,7.595762326787885,41.75779517294105,15.846667644643954,0.0,6.923737199690624,12.654640149529083,0.0,11.16387793838399,0.0,136.38000000000002,20.047699083591016,4.565048284931329,0.0,5.817862777835028,17.708634344296563,0.0,12.654640149529083,11.49083684748198,0.0,14.951935562841626,20.257353636467187,17.473001518916924,0.0,29.43437274292433,0.0,6.700124675233577,0.2847582217043201,0.0,1.8503141446907971,2.0545573507180652,-4.158239765299124,0.4444444444444444,19,4,9,0,0,0,0,2,2,7,3,10,5,0,0,0,2,-0.051200000000000134,67.19350000000001,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1=CC(=CC(=C1NC2=NC(=NC=C2)NC3=CC=C(C=C3)C#N)C)C=CC#N,8.877914490876302,0.4570254046164941,8.877914490876302,0.4570254046164941,0.6174794624332793,366.4280000000001,348.2840000000001,366.15929457600004,136,0,0.22863250465959203,-0.33963630846937165,0.33963630846937165,0.22863250465959203,0.9642857142857143,1.6785714285714286,2.3214285714285716,15.138499536695614,10.037016762873224,2.0689116061784145,-2.138506980641457,2.2611658344982977,-2.02267402209787,5.689252181479909,1.16047232245406,1.7998894795880007,1078.1013900921569,19.93251065250177,15.562357073896095,15.562357073896095,13.58404999576855,8.634992692373332,8.634992692373332,6.1967749023619625,6.1967749023619625,4.084129267476338,4.084129267476338,2.797703699327794,2.797703699327794,-4.159999999999999,2196555.559407984,18.625735509781553,8.481357421874998,4.513971839222243,163.369820877867,10.633577208012662,5.817862777835028,0.0,5.948339280986494,0.0,0.0,0.0,4.9839785209472085,15.50776163042418,0.0,0.0,79.07841846053738,23.64763622781408,17.701894117281544,0.0,29.216994715022526,10.523783109476973,9.967957041894417,0.0,13.847474399381248,10.633577208012662,76.99123912446622,0.0,12.138442625584547,10.633577208012662,23.140974608188646,0.0,0.0,9.967957041894417,0.0,36.50970013444277,22.253805966787983,54.737433157678225,0.0,6.076020106833881,0.0,97.41999999999999,0.0,0.0,0.0,0.0,17.32965355051852,28.06512702445811,6.076020106833881,30.471964883831784,44.18216398601996,26.67075556269935,10.523783109476973,0.0,0.0,8.749376897517369,24.044403155594196,5.457165493736385,1.1215272207750564,17.01322724189288,4.927499263710095,4.020134060107351,0.0,0.09090909090909091,28,2,6,0,0,0,2,1,3,6,2,6,5,0,0,0,3,4.989100000000002,110.31740000000002,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1=CC(=CC(=C1OC2=NC(=NC(=C2Br)N)NC3=CC=C(C=C3)C#N)C)C#N,9.095596393701143,0.21305198622659005,9.095596393701143,0.21305198622659005,0.6084537970432328,435.28500000000014,420.16500000000025,434.0490712000001,138,0,0.240211713414419,-0.43704448989186323,0.43704448989186323,0.240211713414419,1.0,1.6071428571428572,2.1785714285714284,79.91873126162315,10.067856512770847,2.1550609616925027,-2.143738259035656,2.3559936752996617,-2.042652012409529,9.104109833033066,0.4525315252739684,1.9396991951060576,1106.1535757595157,20.258784066134833,15.116519029800305,16.702515568915008,13.405417200814469,8.203614191488334,8.996612461045686,6.018774431887268,6.811772701444618,3.9047554903449897,4.650184073840696,2.596203788812586,2.8544586394614777,-3.6199999999999997,1797519.9860760355,19.15019199763646,7.949773046529301,4.030502154250955,170.10066102981094,15.787319034968565,16.040094126951345,0.0,11.828327617421866,0.0,0.0,0.0,0.0,20.49174015137139,0.0,0.0,77.30252369149424,5.687386274683562,23.26534560897854,4.736862953800049,33.38353223145443,10.523783109476973,9.967957041894417,0.0,13.847474399381248,11.050456081168516,63.12472789339005,0.0,23.76794279530382,15.787319034968565,17.453588333505085,11.629500169719275,15.929943897949348,9.967957041894417,0.0,36.50970013444277,22.253805966787983,40.87092192660207,0.0,0.0,0.0,120.63999999999999,0.0,0.0,0.0,17.646190395256895,27.03652060719387,11.126902983393991,0.0,36.39820241076966,13.847474399381248,43.353132169434645,20.994313540439208,6.426980520131224,3.36225322990001,8.595464994244306,21.02523770524237,9.428386951911259,1.3158617508833976,14.54514979740624,0.0,3.717331716947865,0.0,0.1,28,3,7,0,0,0,2,1,3,7,2,8,4,0,0,0,3,4.717400000000003,109.2891,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC1(CC(=C(C(=O)O1)C(CC)C2=CC(=CC=C2)NS(=O)(=O)C3=NC=C(C=C3)C(F)(F)F)O)CCC4=CC=CC=C4,13.436980778467175,-4.647992329877974,13.436980778467175,0.04208347112281685,0.22283676302795785,602.6750000000001,569.4110000000001,602.2062278159999,224,0,0.4173902136937372,-0.5115747242625552,0.5115747242625552,0.4173902136937372,1.0476190476190477,1.7857142857142858,2.380952380952381,32.23328242758003,9.796500167064693,2.4280663277460013,-2.3846271716144725,2.419235276397256,-2.412907556537217,7.922151418805832,-0.16088181942606872,1.567700518191702,1540.7406905895446,30.54539482762412,23.31775624893134,24.134252829859065,19.87108901319962,13.725301873933558,15.20846512152795,10.41994318132838,12.04921734817743,7.384286220561422,8.68086875041161,5.365333366492322,6.34584007134085,-3.8599999999999985,1218706049.4401824,31.083929322051244,12.562489102081546,7.125241203948256,243.05554029495906,9.843390348640755,11.360215682639865,5.025959978669241,0.0,10.023291153407584,12.145603805395325,4.722094864452088,9.77851570501903,21.589042127353395,0.0,62.73286550153853,61.075657748944465,24.222957515384042,11.136556021766264,36.226969660065976,21.679982716042996,0.0,4.9839785209472085,0.0,75.09361949019511,4.722094864452088,100.94950520150725,0.0,0.0,4.722094864452088,18.858631417708022,0.0,0.0,30.078658999052386,32.15181143164894,0.0,68.55984303526367,89.2851107050855,0.0,0.0,0.0,105.59,44.27726328631423,31.490106706265927,0.0,23.440477299335015,43.50994862347572,18.050640183084614,12.13273413692322,12.13273413692322,44.179309741689295,9.706073385399296,4.736862953800049,72.64473320315896,0.0,16.907813854256396,10.647728084299484,0.02517060574572061,-1.230094685805051,17.56268161573125,-1.0048500405298797,3.8338064841005064,-4.303655787624061,0.3548387096774194,42,2,7,0,1,1,2,1,3,6,2,11,11,0,0,0,4,7.325500000000007,152.28729999999976,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
CC1=NN=C(O1)C(=O)NC(C)(C)C2=NC(=C(C(=O)N2C)O)C(=O)NCC3=CC=C(C=C3)F,13.031127683922065,-1.2707787727694382,13.031127683922065,0.002944971861818857,0.5072974072735447,444.4230000000001,423.2550000000002,444.155745992,168,0,0.30912312833183364,-0.5013777548302204,0.5013777548302204,0.30912312833183364,1.1875,1.84375,2.4375,19.142147217715475,10.033235626043988,2.3226313426593403,-2.268170706728484,2.2031515165993785,-2.456676512170893,5.943890459195008,0.08689279003174306,1.877667777528864,1232.2676100630656,23.629027554137902,17.763533470309525,17.763533470309525,14.99090818554569,9.45053812864655,9.45053812864655,7.511293885589237,7.511293885589237,4.55364962545425,4.55364962545425,2.9573422109260425,2.9573422109260425,-4.090000000000001,10134826.895595478,22.59198577678874,8.571048215849094,4.632728215901847,180.86053451213039,20.157255539906714,11.641625339045822,5.693927994848461,11.640235755309813,11.466446624403513,11.797903651377414,18.95071120000682,9.374393568622029,0.0,10.197363616602075,12.13273413692322,31.54366002800146,20.51616558828039,5.538925252383345,23.503167747712517,11.814359458703011,0.0,30.3820189933533,7.04767198267719,32.85489325736779,0.0,69.29972502261336,0.0,5.749511833283905,16.19284410306467,4.39041504767482,5.749511833283905,0.0,36.66932863888435,19.13135364097311,12.740958040736519,52.29978059612209,33.47715639497161,0.0,0.0,0.0,152.24,40.17321227531662,23.880553994730988,0.0,24.15060874796432,5.563451491696996,4.567099647791355,38.23687745621425,13.847474399381248,0.0,25.814919345561943,4.417150937053347,19.14305268705285,0.0,41.72482506550431,22.56159608229204,-2.05799903382529,-2.8792690747191116,5.444263831509364,0.0,4.637599212893031,1.3425978959594649,0.3,32,3,11,0,0,0,1,2,3,9,3,12,6,0,0,0,3,0.9115200000000004,108.24020000000002,0,0,0,0,0,4,0,1,0,0,2,2,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCC1C(=O)N(CC(=O)N(C(C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N1)C(C(C)CC=CC)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C,15.129540232260648,-1.6099396139050237,15.129540232260648,0.022871036214433316,0.14792471467331686,1202.6349999999982,1090.746999999999,1201.841367992,486,0,0.24564364922042153,-0.3901264861786781,0.3901264861786781,0.24564364922042153,0.4588235294117647,0.8705882352941177,1.3176470588235294,16.2738897711853,9.910534611559791,2.4545968875775808,-2.413470152080414,2.255130887636507,-2.6328724782399973,5.992891031295274,-0.15722315062524284,4.320268725023782,2325.0756756660257,65.97699784625162,56.06519281120048,56.06519281120048,39.209088524097595,30.561842569458147,30.561842569458147,26.09260200928232,26.09260200928232,16.07656562220368,16.07656562220368,10.681299011251536,10.681299011251536,-6.130000000000001,1.2730846161842589e+17,76.88267909217701,34.871505276546664,21.65558178074552,508.394547098842,60.67304992681938,60.418408291479594,0.0,64.97897702286656,0.0,0.0,52.73990902479004,0.0,0.0,0.0,109.08436100933646,100.72148365975768,49.33370387874032,12.648722793660877,57.84643641963074,64.97897702286656,0.0,55.56652253197868,41.42534232312975,222.75083681152466,55.878460284652895,12.152040213667762,0.0,0.0,21.267154416025324,0.0,0.0,0.0,226.7857074975415,52.73990902479004,41.42534232312975,156.22846213229667,12.152040213667762,0.0,0.0,0.0,278.8,155.79982624649122,48.2573620514871,9.589074368143644,55.77573229927562,6.4208216229260096,9.799819461700956,87.68072693237394,54.54218050466824,61.46591770435886,21.267154416025324,0.0,0.0,0.0,168.5176416373319,23.06363415215392,0.0,-9.707807854954714,-12.327153438745823,3.0429183382838767,29.32854506388072,9.91555543538346,0.7903225806451613,85,5,23,0,1,1,0,0,0,12,5,23,15,0,1,1,1,3.2690000000000063,328.4446000000004,0,1,1,0,0,0,0,0,0,0,11,11,0,0,0,7,4,0,0,7,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
